District,within_school_10k_n,within_school_5k_n,total_pop,with_elec_access,mean_mlab_mean,weighted_mean_mlab_mean,mean_mlab_percentile90,weighted_mlab_percentile90,mean_mlab_mlab_percentile10,weighted_mlab_percentile10,mean_ookla_median_d_kbps,weighted_ookla_median_d_kbps,mean_ookla_mean_d_kbps,weighted_ookla_mean_d_kbps,mean_ookla_median_u_kbpss,weighted_ookla_median_u_kbps,mean_ookla_mean_u_kbps,weighted_ookla_mean_u_kbps,mean_rwi,weighted_mean_rwi,proportion_within_school_10k_n,proportion_within_school_5k_n,proportion_with_elec_access,prop_english_illiterate,prop_did_not_used_internet,prop_illiterate_internet,prop_illiterate_no_internet,prop_literate_nointernet,prop_literate_internet,prop_illit_eng_literate_local,prop_lit_local_usedict,prop_lit_local_not_usedict,proportion_used_internet_census,percentage_3_14_years_currently_enrolled,electric_census_use,proportion_owns_laptop,proportion_owns_smartphone
Kwadaso Municipal,349478.765129447,349478.765129447,349478.765129447,349478.765129447,6.3776432692741025,6.377643269274103,20.736293075352968,20.736293075352968,0.062220630073415745,0.062220630073415745,17633.233516483517,17909.9789400372,22297.73942433228,23052.019646222365,9449.560256410256,9674.803063455916,10993.065676043532,11220.253521380713,1.3007923992673993,1.3198168941492756,1,1,1,0.134453782,0.10290432,0.073492555,0.060961227,0.041943093,0.823603125,0.038183695,0.650228512,0.032286599,0.8979570802812236,97.73440510928812,96.25,0.1560275334044981,0.8070821216917584
Kwaebibirem Municipal,94795.37908113003,39466.08749341965,193924.03850626945,145475.09948146343,2.6162227699122322,2.6123419420268057,6.486751553096815,6.477395183527779,0.1283682491236771,0.12836078986334867,15380.486652492322,14994.989084240937,15381.238522718324,14995.639102427102,11000.703283723127,10922.049099098129,11001.103472714387,10922.395076519797,-0.2238148027459159,-0.2045807455770114,0.4888273770044519,0.2035131270852929,0.7501653771343066,0.275406407,0.272649491,0.08879171,0.186614697,0.086034794,0.638558798,0.041924137,0.438254587,0.05418766,0.7235221323179438,95.70260005842827,90.91,0.028129462160875772,0.647415516420752
Kwahu Afram Plains North,58180.06355261803,47662.41517782211,116833.10030138493,43177.095746040344,3.4661023171937106,3.4661023171937106,9.415542872196747,9.415542872196747,0.04540874228404885,0.04540874228404885,32207.668633681344,32822.66128444336,32207.668633681344,32822.66128444336,11165.982977757603,10911.717914797615,11165.982977757603,10911.717914797615,-0.3047729707344009,-0.26362938739831615,0.49797585960259216,0.40795301207338697,0.36956218430102317,0.557820675,0.508930182,0.109146671,0.448674003,0.060256179,0.381923146,0.037163991,0.237416561,0.029045643,0.49766628822691966,67.36274166958086,42.03,0.0226343010578292,0.45493863869816725
Kwahu Afram Plains South,87674.34625720978,50813.39325237274,238697.42717456818,55878.43846988678,3.6670725487209106,3.670815490393545,9.078912070875141,9.097515237338792,0.1249144379382127,0.12395218809906357,28019.72326693227,29125.13019403367,28019.72326693227,29125.13019403367,13050.662071713148,13121.347871791899,13050.662071713148,13121.347871791899,-0.3206536561264822,-0.28106714603299066,0.3673032729971166,0.21287784227021034,0.23409736389416896,0.524934811,0.51303781,0.091916558,0.433018253,0.080019557,0.395045632,0.028357236,0.2363103,0.041395046,0.49788049568790504,75.03403451758815,52.5,0.0215523541927206,0.45040684737944814
Kwahu East,42379.91476595402,25400.18915963173,89946.75795435905,43543.30457162857,3.955145752284499,3.955145752284499,9.7147891310049,9.7147891310049,0.13094176574951957,0.13094176574951957,32458.261007338224,32266.157868224127,32461.83960519134,32270.85304133472,6578.426450967311,6998.935873614313,6579.723982655103,7000.6382543066165,-0.1524872582480091,-0.13261170581153353,0.4711666738167318,0.2823913806045165,0.4841008788079209,0.336892223,0.329245419,0.100129851,0.236762372,0.092483047,0.570624729,0.057423171,0.45722118,0.065358534,0.6757705813499805,89.25040612671154,80.45,0.048192945188653344,0.6145575930983657
Kwahu South Municipal,33960.59620833397,21754.374393463135,59222.895554065704,26732.639580130577,3.318709918622999,3.368424458663929,8.180392594359766,8.300250424521291,0.12971848538106415,0.1298140406871018,22841.408953418028,22630.45232470691,22920.234271022382,22764.95420895627,6723.29703569268,6806.999737749743,6727.231397459165,6810.840772881996,-0.10358346465309695,-0.04588250943869145,0.5734369434424343,0.3673304756536795,0.4513902829307939,0.324684843,0.318528291,0.087657578,0.237027265,0.081501026,0.593814131,0.04705365,0.44942832,0.056728232,0.6834815998124075,91.30299390542284,78.41,0.03439684610086029,0.6130025061187402
Kwahu West Municipal,56316.920785188675,32335.71340572834,63523.7149746418,54955.70479238033,3.8985118664915976,3.9102628064952643,9.578249304644961,9.606579893040998,0.13083291090977675,0.13085549715250086,11179.406302757456,10444.413772576481,11624.114847120616,10926.318063089104,6580.799380979179,6668.225996668647,7096.727349465391,7215.06265539451,0.09070456180200644,0.16192640487598378,0.8865495477975426,0.5090337273038348,0.8651210782353999,0.228582931,0.223268921,0.077536232,0.151046699,0.072222222,0.699194847,0.036070853,0.506360709,0.049758454,0.7743864547941668,95.54981955498195,90.95,0.03413740507299594,0.678817861206834
La Dade-Kotopon Municipal,250280.35557174683,250280.35557174683,250280.35557174683,247432.31099319458,3.381152358697202,3.2727288137985657,11.527468570354904,11.246428763681852,0.04349167307228003,0.04173382369555754,25688.71189591078,24500.352246951767,28539.08942873844,27558.152539313305,21453.0897503983,19669.908086320313,23029.32245640506,21698.09118040422,1.2585034519383962,1.2545655120402976,1,1,0.988620582817832,0.079919679,0.07751004,0.039116466,0.040803213,0.036706827,0.883373494,0.017269076,0.517991968,0.015180723,0.9210192921404172,97.64406342658245,97.05,0.1595490482223327,0.8279423320557435
La Nkwantanang Madina Municipal,51415.772847771645,51371.63564836979,51415.772847771645,51415.772847771645,3.868728224697399,3.560424019198951,11.182774152306672,10.23655042855879,0.08302061016653257,0.07601957358473085,18485.230954676954,17871.226956965995,25058.386975008732,23970.91203056175,13032.862102217936,12657.927453480654,17776.348844184577,17259.53052246284,1.2025685149469625,1.220128942085107,1,0.9991415630465668,1,0.104569782,0.102923014,0.052799506,0.051770276,0.051152738,0.84427748,0.020790449,0.410096748,0.012247839,0.896838944532423,96.28607681617692,96.48,0.15528659276474097,0.8093494848117146
Lambussie Karni,7651.616191864014,4880.838998794556,13756.765972137451,9238.134788513184,1.929547079395862,1.929547079395862,4.443536795693313,4.443536795693313,0.3250111364514794,0.3250111364514794,20589.989316239316,19363.224686014106,20562.61858974359,19322.258696787918,9074.97435897436,8471.173394480153,9278.338675213676,8775.550422592722,-0.2705840455840456,-0.2596633610594256,0.556207484183519,0.3547955245208113,0.6715339060956499,0.589875791,0.619170377,0.074525428,0.515350363,0.103820014,0.306304195,0.005390204,0.093977033,0.023435669,0.374883024518061,80.10945576162968,60.93,0.02175743964065132,0.33403518622496725
Lawra Municipal,7402.074796676636,6868.975196838379,9171.851801872253,7631.051003456116,1.929547079395862,1.929547079395862,4.443536795693313,4.443536795693313,0.3250111364514794,0.3250111364514794,15555.85635359116,14417.949427473372,15657.07182320442,14479.846900172048,10530.099447513812,10540.849802244216,10571.79373848987,10566.347596674676,-0.14887891344383059,-0.11656836643960414,0.8070425642034085,0.7489191218109534,0.8320076652239831,0.550473504,0.541406407,0.085029216,0.465444288,0.07596212,0.373564376,0.009067097,0.21640137,0.039895225,0.4469794087012259,80.83878643664485,62.19,0.03060652191330823,0.40429452768207674
Ledzokuku Municipal,189337.8588593006,189337.8588593006,189337.8588593006,182098.21721196175,3.970416858324274,3.8368609753701617,10.414816322020343,9.876284337166892,0.12817776610449827,0.1313769722908755,17026.855984740105,15707.750721065564,21256.45247368249,20326.926727220896,13509.745588936576,12717.25462014423,15910.05471351657,15021.385774017659,1.2446019313304721,1.2351333013022094,1,1,0.9617633700362127,0.113157622,0.109006952,0.051623949,0.061533672,0.04747328,0.839369098,0.017640345,0.449050534,0.016862094,0.8909001297016861,96.69270779368796,97.87,0.10405706874189365,0.8023346303501946
Lower Manya Krobo Municipal,48073.03893983364,44839.60135746002,51828.65013349056,49548.276344656944,5.264311102049906,5.424936062392388,15.742657677661635,16.248361900502037,0.11280028031402319,0.11003542628675461,11051.211962833913,11609.616348559342,11064.368176538908,11618.123030347313,11849.271777003485,11423.027023348626,11864.464866434379,11433.133057952838,0.06458159117305458,0.08499590428280582,0.9275379315497525,0.8651508623506602,0.9560016750781613,0.242480333,0.234335956,0.074965294,0.167515039,0.066820916,0.690698751,0.019250347,0.336140676,0.024525683,0.7625698844576966,93.33532874388905,93.82,0.048509131569139025,0.6894334699962729
Mampong Municipal,41150.99016058445,28500.446383476257,73132.67869126797,40950.927960157394,6.17386925717558,6.203953825603967,20.02510142845356,20.130099575893958,0.06623749301216013,0.06564445572196004,18629.777468152864,16877.57037701453,18629.777468152864,16877.57037701453,10132.650676751593,10353.741863418118,10132.650676751593,10353.741863418118,-0.20401700636021972,-0.14637051006434226,0.562689496638086,0.38970877169414014,0.559953890558735,0.268634317,0.267033517,0.073636818,0.194997499,0.072036018,0.659329665,0.031915958,0.533366683,0.060630315,0.7298520313156999,92.90340927043508,84.9,0.09945337684960856,0.6485493462547304
Mamprugu Moagduri,6360.449590682983,1958.7799911499023,30348.377762794495,18776.732983589172,1.8975079024699533,1.8931814411805918,4.357178683638819,4.345517178423183,0.30941189874119496,0.30730543082995093,21526.648250460406,20522.98272851097,21526.648250460406,20522.98272851097,7530.836095764273,6734.928311451907,7530.836095764273,6734.928311451907,-0.35660634573304156,-0.354720860288332,0.2095812053084616,0.06454315306274008,0.6187063153869283,0.784246575,0.736491629,0.092846271,0.691400304,0.045091324,0.1706621,0.007229833,0.052701674,0.008561644,0.2701600724856539,52.83156740957252,79.47,0.010438689217758985,0.23476668680157053
Mfantsiman Municipal,108705.99756240845,97029.86152267456,108825.25316238403,100392.2987537384,3.633745463250269,3.6348087019674526,8.706023352435725,8.69019263592094,0.09420726808424737,0.0948803363138633,22884.709140201394,23885.7056930125,22859.280338239092,24043.38193111,10324.666924864447,10824.933299927112,10563.301833204234,11160.421431772318,0.20718086754453913,0.20830780093085483,0.9989041550879957,0.8916116315198557,0.9225092139591684,0.304177546,0.311735605,0.084444139,0.219733407,0.092002199,0.603820256,0.036622234,0.41390683,0.065755119,0.6869547240024809,92.7751491462662,91.21,0.039790503755771485,0.6057473640686376
Mion,25650.9749751091,10491.574793338776,69372.99155473709,35565.100971221924,1.4717241038493252,1.4717241038493252,3.209524826072507,3.209524826072507,0.10210623969662584,0.10210623969662584,13805.199145299146,15504.15730303172,13890.982905982906,15551.351836385982,5016.12905982906,4547.999413498543,5020.111965811966,4550.177681228378,-0.46072629731379733,-0.4095329492474837,0.36975448802535515,0.15123428524861365,0.5126649460281691,0.793019809,0.763104703,0.081390648,0.71162916,0.051475542,0.155504649,0.008085164,0.067376364,0.015227058,0.23454160656754242,46.66610445831225,46.15,0.012523084803796018,0.20160953318145666
Mpohor,17976.07879447937,9960.2064037323,20243.133387565613,19130.653182029724,4.813453897563755,4.83225900495008,14.993060535209123,15.046769669505588,0.08976075273450881,0.09160113567070496,14192.741509433963,13051.951307008645,14206.1,13062.698987886646,10405.864150943396,9925.665158306667,10541.927044025157,10035.135651769315,-0.02695238095238096,-0.018247067062948322,0.8880087114142722,0.4920288876745918,0.9450440707850479,0.337336002,0.344896598,0.074938848,0.262397154,0.082499444,0.580164554,0.0331332,0.290415833,0.040916166,0.6583996256434254,92.00166921685909,88.3,0.024689707422510417,0.5885197317111215
Nabdam,3101.9503870010376,2085.608998298645,3468.0513849258423,2476.486596107483,1.929547079395862,1.9295470793958622,4.443536795693313,4.443536795693313,0.3250111364514794,0.3250111364514794,16426.37037037037,15557.087176278348,16426.37037037037,15557.087176278348,14171.506172839507,14640.698147183095,14171.506172839507,14640.698147183095,-0.128324375,-0.13714514176157527,0.8944361091314589,0.6013777671703218,0.7140859004776361,0.546231376,0.537028922,0.091586328,0.454645048,0.082383874,0.37138475,0.003286591,0.041630149,0.002410167,0.46988953297604724,86.35361699285285,51.27,0.027474570709832658,0.41130919829377666
Nadowli Kaleo,6764.443798065186,5124.6470012664795,8314.33759689331,6530.748195648193,1.929547079395862,1.929547079395862,4.443536795693313,4.443536795693313,0.3250111364514794,0.3250111364514794,29822.914634146342,31689.92736014744,29839.057723577236,31708.463441595657,10518.031707317074,10898.032890217046,10524.665853658536,10905.650457935491,-0.20680243902439024,-0.18875150192468224,0.8135878197431807,0.6163626316041493,0.7854802766354395,0.529774761,0.559240975,0.06541191,0.464362851,0.094878124,0.375347115,0.007096575,0.224313483,0.047207652,0.4423420097224786,82.5607359771347,59.95,0.042212786905421205,0.39812934588640697
Nandom,4659.9334144592285,3819.6030139923096,5345.602410316467,4111.775004386902,1.929547079395862,1.9295470793958622,4.443536795693313,4.443536795693313,0.3250111364514794,0.3250111364514794,12195.276422764227,11995.56004068366,12195.276422764227,11995.56004068366,5106.1463414634145,5211.9451984255065,5106.1463414634145,5211.9451984255065,-0.13496747967479675,-0.12532261275495438,0.8717321373295613,0.7145318190183515,0.7691883325350938,0.511116204,0.544808618,0.04881962,0.462296585,0.082512033,0.406371763,0.003896402,0.210634884,0.042402017,0.4499008727753344,85.73933782267116,86.1,0.028302531732105826,0.39997265455871295
Nanton,26729.343828201294,8143.107025384903,45412.086054086685,38396.2746860981,1.4717241038493252,1.4717241038493252,3.209524826072507,3.2095248260725073,0.10210623969662584,0.10210623969662584,7826.2438672438675,6566.9213106677325,7826.2438672438675,6566.9213106677325,22857.040404040403,26314.282220576482,22857.040404040403,26314.282220576482,-0.36337150127226464,-0.3610343088883197,0.5885953751687628,0.179315854719519,0.8455078377233625,0.744299257,0.693569049,0.105816039,0.638483218,0.055085831,0.200614912,0.011785806,0.137586472,0.035357417,0.32822751525363153,63.39339503806342,87.01,0.012892190651247096,0.2780117944397641
Nanumba North Municipal,70490.51559400558,61652.72441482544,112771.63376522064,79129.60954809189,1.4717241038493252,1.4717241038493252,3.209524826072507,3.209524826072507,0.10210623969662584,0.10210623969662584,15718.59735576923,17983.31124558012,16474.650240384617,19002.4166303343,16733.40564903846,18343.130638158935,16834.134314903848,18477.397484380934,-0.34272841938405796,-0.2943648081737087,0.625073107841639,0.5467041875369146,0.701680084841476,0.682801861,0.6524641,0.083192881,0.59960898,0.05285512,0.264343019,0.005325962,0.120879121,0.015438549,0.34512842744120514,51.37270364204562,74.42,0.020456269643437736,0.29601305949929557
Nanumba South,80890.76309108734,62270.500324726105,102316.11404442787,70301.72336483002,1.4717241038493252,1.4717241038493254,3.209524826072507,3.209524826072507,0.10210623969662584,0.10210623969662584,8108.386834986474,7946.057217149739,8108.386834986474,7946.057217149739,5540.562669071235,5619.171064909748,5540.562669071235,5619.171064909748,-0.33752338308457713,-0.28953834043905086,0.7905965140150145,0.6086089264266517,0.6871031412931055,0.721013156,0.689044633,0.082872249,0.638140907,0.050903726,0.228083118,0.005164146,0.078199926,0.01217263,0.3104643445343035,56.338169839314,57.65,0.00919348098620978,0.26402989110395514
New Juaben North Municipal,37771.38062894344,34478.21581494808,38645.18323457241,38499.43383729458,6.2006601860040895,6.2006601860040895,18.69061598251505,18.69061598251505,0.09668280685174177,0.09668280685174177,13658.492307692308,12085.988956104231,14469.32354945055,13009.644845146273,6977.009230769231,7035.355483588353,7318.745509157509,7511.62750488205,0.4813,0.527412128151519,0.9773890939958786,0.8921736922728183,0.9962285235809817,0.129657989,0.140122511,0.053854007,0.075803982,0.06431853,0.806023481,0.021567126,0.574017356,0.038540071,0.856913551937629,96.81076551486173,95.3,0.08345435552498152,0.7704909679227496
New Juaben South Municipal,69178.88062763214,69178.88062763214,69178.88062763214,69178.88062763214,6.2006601860040895,6.2006601860040895,18.69061598251505,18.69061598251505,0.09668280685174177,0.09668280685174177,21617.212197580644,19413.077391390034,24871.937934606834,23738.54263077496,10776.237903225807,11126.469025800554,12595.301116854696,12915.207950803979,0.771085685483871,0.810821855085903,1,1,1,0.134054522,0.128429251,0.057291216,0.076763306,0.051665945,0.814279533,0.028732151,0.563305928,0.027953267,0.8739382675305275,97.38411635450456,97.7,0.13706553646801342,0.7937416407566309
Ningo-Prampram,20014.87379717827,14309.748603105545,32622.97321176529,23207.33136665821,2.092451980627401,1.9465535344171556,5.751863919764119,5.306855986316961,0.06385399790598595,0.061256985543183304,27407.681712962964,30597.369807488758,27823.233579512053,30991.115505030706,15458.451388888889,15305.349393038001,16137.714389555274,15902.1348557134,0.08411921017402946,0.05477616043525846,0.6135208359843798,0.4386402339914504,0.7113800209445232,0.221118721,0.236986301,0.062385845,0.158732877,0.078253425,0.700627854,0.016552511,0.345091324,0.019178082,0.7660999514244078,88.27740175059357,89.59,0.09251650141440695,0.6829213932622796
Nkoranza North,58300.189526200294,40666.173501729965,92248.23411238194,44635.74649953842,3.4644837151081216,3.4973493999186176,9.949762352840615,10.203651078027741,0.09274100687335302,0.09813972743126659,18316.875308303646,21663.62301201309,18316.875308303646,21663.62301201309,7771.759249109345,9955.749753631964,7771.759249109345,9955.749753631964,-0.3920734463276836,-0.3228699646451295,0.6319924721287972,0.4408341676458345,0.4838655929734185,0.433863541,0.428840519,0.08727501,0.346588531,0.082251988,0.48388447,0.019254918,0.342193386,0.060485559,0.5744698719294562,86.3201260147825,61.74,0.021981944152844844,0.5093218559731262
Nkoranza South Municipal,64926.35696554184,52714.9393723011,84090.01838123798,58731.128586769104,3.610722629320117,3.610722629320117,11.079463794210724,11.079463794210724,0.11676311494977198,0.11676311494977198,10608.20556252614,11205.392773441932,10608.20556252614,11205.392773441932,9875.231074864074,9970.008021327913,9875.231074864074,9970.008021327913,-0.3203463286713287,-0.23668282785760403,0.7721053962812321,0.626887000230015,0.6984316297863135,0.39092694,0.359718921,0.105714581,0.285212359,0.074506562,0.534566498,0.031001343,0.35176191,0.050015501,0.6411116039652984,89.64535180022185,79.49,0.03443331510919013,0.5798165894719468
Nkwanta North (Kpassa),42351.46376132965,31017.77454471588,53295.96479034424,42034.98677253723,1.4717241038493252,1.4717241038493252,3.209524826072507,3.2095248260725073,0.10210623969662584,0.10210623969662584,23564.85185185185,29545.145514416865,23564.85185185185,29545.145514416865,10205.388888888889,12127.106580559286,10205.388888888889,12127.106580559286,-0.2874929320565435,-0.26511742680305184,0.7946467228416244,0.581991050668351,0.7887086187086496,0.705597579,0.675037821,0.096621281,0.608976299,0.066061523,0.228340898,0.007564297,0.043469491,0.006051437,0.3194408257340415,51.28872984236275,76.03,0.016604870227477704,0.2996192003206734
Nkwanta South Municipal,53792.66939544678,43543.451201438904,68112.22940731049,38558.93902492523,2.845679230463274,2.9055591728221883,7.484937710789319,7.671269470930811,0.0630465384248392,0.06134423198454439,20042.49494949495,20084.798885272445,20340.19827908717,20418.1998798917,7530.928170594837,7640.7938388465245,7501.254021698466,7644.930493797117,-0.2112788738183313,-0.1942190339151996,0.7897652134357125,0.6392897660279108,0.5661088964559234,0.557944934,0.565143063,0.07396077,0.483984164,0.081158899,0.360896167,0.01457621,0.127766781,0.016105812,0.4314769975786925,68.53123317178245,74.6,0.020993632858039638,0.3901443816698054
North Dayi,18095.16584265232,13569.304641485214,20634.152035355568,17417.14963698387,3.4661023171937106,3.4661023171937106,9.415542872196747,9.415542872196747,0.04540874228404885,0.04540874228404885,15046.624242424243,14874.943077937121,15046.624242424243,14874.943077937121,9464.769696969697,9586.987353480397,9464.769696969697,9586.987353480397,-0.0044946751863684815,0.03833311894413735,0.8769522397454074,0.6576138732638445,0.8440933074032058,0.300775639,0.269175524,0.114622235,0.186153404,0.08302212,0.616202241,0.092502155,0.551565642,0.068658431,0.731229660622966,91.97399166920654,78.85,0.032049046954904695,0.6684100418410042
North East Gonja,10838.087762832642,7524.417983531952,56538.42559814453,9943.308198451996,1.4717241038493252,1.4717241038493252,3.209524826072507,3.209524826072507,0.10210623969662584,0.10210623969662584,29252.24373259053,25301.08667259793,29252.24373259053,25301.08667259793,22435.906220984216,19940.94674382008,22435.906220984216,19940.94674382008,-0.45215624201787996,-0.4160295067911233,0.19169419113057728,0.1330850285257835,0.17586814795879838,0.794326241,0.760216143,0.078689632,0.715636609,0.044579534,0.161094225,0.009793989,0.067882472,0.019250253,0.2274131667402302,40.966149506346966,50.54,0.009948052829932434,0.18762095542050045
North Gonja,10856.388380289078,3982.0605959892273,48437.22636342049,11096.018389701843,1.4737077389253501,1.4741060859922075,3.2148714983845554,3.2159451995197563,0.10307203214357061,0.10326597940387236,20292.370450606584,24300.22807251226,20292.370450606584,24300.22807251226,9282.744367417677,10630.99938123234,9282.744367417677,10630.99938123234,-0.26755534709193246,-0.23252540438228547,0.22413315533045797,0.08221074770285478,0.2290803834730201,0.770119773,0.731876445,0.084681656,0.685438117,0.046438327,0.1834419,0.006303845,0.064509351,0.007774743,0.2591770030170969,36.478559410668,61.02,0.01797686892390211,0.22617750586657728
North Tongu,46524.90099143982,37433.398403167725,54724.851770401,34599.501954078674,1.7447899384674688,1.9305698013425399,4.850900305210364,5.435826776282003,0.1374697484906599,0.1358525331320707,8937.120890774126,9738.229113781235,10072.927668787557,11549.968406466623,6134.85896076352,7198.408986562836,6468.217568045246,7711.411428100294,-0.11224927857935627,-0.06738331719844455,0.8501603839264068,0.684029233376824,0.6322447815709294,0.415327696,0.424630021,0.08551797,0.329809725,0.094820296,0.489852008,0.047885835,0.367547569,0.070295983,0.5815966315073154,82.05014224751066,86.78,0.029453045253487582,0.5385441476692753
Nsawam Adoagyiri Municipal,37170.87565279007,29066.933652877808,37296.96325159073,36953.963648319244,1.6362249940683335,1.636349240603516,3.539410833233575,3.539687670634251,0.022681105962491375,0.022656624589106292,8935.471393034826,9006.620326124494,9564.815008291875,9656.555054763641,6809.982587064676,7096.324136831931,6887.519237147595,7191.361652480047,0.3183542703150912,0.36937053906579836,0.9966193601889215,0.779337809805148,0.9908035514591967,0.210542034,0.204195909,0.073689712,0.136852322,0.067343587,0.72211438,0.028370912,0.419516201,0.033149171,0.7969748376441399,95.53580126643935,93.74,0.042911270373885556,0.7067729857784487
Nzema East Municipal,18297.286464691162,16680.32206916809,22768.161469459534,20836.004865646362,3.0099346568013123,2.973068272357578,8.114533272790684,7.939717105655539,0.08306113860900977,0.0862868013082104,21913.608856088562,18660.68604336577,21115.599077490773,18331.076075817826,14972.232472324724,16306.616422299201,15385.154981549815,16609.515617558478,-0.12242742927429275,-0.06996908168617384,0.8036347813693496,0.7326161179743269,0.9151377854375768,0.436475153,0.421704844,0.095506321,0.340968832,0.080736012,0.482788835,0.016898235,0.205157091,0.028914758,0.587153787585656,84.55547872921139,82.62,0.024951009149119414,0.5412708913214423
Obuasi East,43520.52183830738,41850.03743612766,43721.89983665943,43721.89983665943,6.3776432692741025,6.377643269274102,20.736293075352968,20.736293075352968,0.062220630073415745,0.06222063007341575,15836.361022364217,14702.610918108587,16958.32349280113,16022.489239135175,9840.05431309904,9908.019541109157,10365.327358477518,10359.232925887503,0.20335170394036206,0.28916907161903166,0.9953941160126989,0.9571870754124396,1,0.212688897,0.175721244,0.090295991,0.122392906,0.053328338,0.733982765,0.028350194,0.454976895,0.029599101,0.8256462746370752,97.59645301804605,97.32,0.04990450987979479,0.7230287219302735
Obuasi Municipal,75581.95133459568,72154.8987326622,75591.31073439121,75591.31073439121,2.032941516170504,2.13898295348126,6.30391648426415,6.656168501663486,0.04937293474367376,0.049686509335513884,18776.825248070563,18320.23714549026,20814.866243477216,20569.699739195494,16810.969128996694,16213.089829937791,17649.32027412132,17377.2946459242,0.41516877986034545,0.4916337120835851,0.9998761841843381,0.9545395896916817,1,0.175999122,0.144817743,0.079600351,0.09639877,0.048418972,0.775581906,0.032279315,0.535573123,0.028436539,0.857227501152099,97.72643389680373,97.62,0.07166055871316027,0.7567205775856394
Offinso Municipal,35346.343341350555,22346.21536374092,45783.31854689121,28088.803116202354,4.626145765760249,4.953130024813641,14.837548050231453,15.941141656742271,0.0678948456925893,0.06651673063047601,17895.976928622928,17661.15303444196,17895.976928622928,17661.15303444196,10074.83417447729,10041.531656981682,10074.83417447729,10041.531656981682,-0.24816888799138395,-0.1792611296868428,0.7720354151512385,0.4880864051139927,0.6135161016655846,0.321400979,0.316336166,0.08447077,0.236930209,0.079405958,0.599193064,0.026354193,0.439694394,0.056056314,0.6839118247568952,89.60031521658827,83.94,0.043118662836972695,0.604535072844932
Offinso North,22172.631382346153,13191.836978912354,32746.729755997658,12641.43738758564,3.570619559827389,3.5698153872041516,10.924852453858099,10.927194240942422,0.12072662498424283,0.11983354448918888,23663.963414634145,25918.374336396722,23663.963414634145,25918.374336396722,8405.328887195123,9811.19622223899,8405.328887195123,9811.19622223899,-0.3624910984848485,-0.30296599196034213,0.6770945235618581,0.4028444085014697,0.38603663577338815,0.466685731,0.463254218,0.076780097,0.389905633,0.073348585,0.459965685,0.020017158,0.305976551,0.049327995,0.5303646634373518,82.20474845408046,69.07,0.022193155193974502,0.4767359963203059
Oforikrom Municipal,355921.12800109386,355921.12800109386,355921.12800109386,355921.12800109386,6.3776432692741025,6.377643269274103,20.736293075352968,20.736293075352968,0.062220630073415745,0.062220630073415745,22026.29063032368,21447.21307271535,26395.704888697946,26215.345159659246,12157.14940374787,12110.285972234906,13881.75125233253,14041.619324700989,1.1634244463373085,1.1749520708567047,1,1,1,0.134488535,0.112763061,0.063239451,0.071249084,0.041513978,0.823997487,0.020469061,0.617003455,0.024866506,0.8900497590367736,96.94860437319834,95.85,0.300063177790657,0.8167321940445795
Okaikoi North Municipal,207557.7221183777,207557.7221183777,207557.7221183777,207557.7221183777,6.226257944739642,6.2422391849738466,20.152290439382107,20.293931389867144,0.1083234752518484,0.1102019596442185,26197.817750182614,24295.860033842924,29338.572129877062,28224.04701593981,19584.8042366691,17544.960569503994,22581.43278656054,21220.05710098994,1.2352242512783054,1.2420378864165786,1,1,1,0.114070562,0.091897922,0.062822479,0.051248083,0.04064984,0.845279598,0.022730442,0.392762516,0.010179891,0.90859789379278455,97.09043250327653,98.79,0.12711514072911484,0.8215749609377737
Okere,35326.570389032364,28597.56558394432,40237.77399277687,40237.77399277687,3.3645770160419657,2.9472465874556164,9.761622429343662,8.447718540396874,0.14550059928835413,0.15268415104592933,16574.56886227545,18823.06936729041,16644.2748502994,18884.99429408975,12318.875,13720.901584959178,12577.507934131736,14018.572588109253,-0.059592065868263475,-0.03444193129528476,0.87794544487908,0.7107144045562238,1,0.297720161,0.316942333,0.072865445,0.224854716,0.092087617,0.610192222,0.046937863,0.430263746,0.061913277,0.6876352361194762,92.8095969570624,86.54,0.029088313368578377,0.623904169176203
Old Tafo Municipal,100016.27970170975,100016.27970170975,100016.27970170975,100016.27970170975,6.3776432692741025,6.3776432692741025,20.736293075352968,20.736293075352968,0.062220630073415745,0.06222063007341575,9837.748251748251,9985.775352606232,12047.430944055945,12829.539957168538,12086.256993006993,12759.070010348692,14329.586975524475,15460.200893916448,1.33575,1.3450847554519276,1,1,1,0.168556236,0.144075449,0.08076653,0.087789706,0.056285743,0.775158021,0.028995686,0.574495836,0.037323166,0.8608562228077082,97.87682168699256,97.6,0.06113281447159888,0.7669462867064394
Prestea/Huni Valley Municipal,69608.00901508331,57139.02340602875,85167.31662464142,79767.31481933594,3.925999817741733,3.925999817741733,12.458409210124682,12.458409210124682,0.00290906337113215,0.00290906337113215,18002.959785522788,18617.92322586408,18756.666041108132,19228.718908443796,13586.572832886506,13587.698388581115,13762.058474828716,13771.724370401113,-0.21180773273273273,-0.1990704337433026,0.8173089369701201,0.6709031782445138,0.9365953746188229,0.33022465,0.303070899,0.094136439,0.236088211,0.066982688,0.602792663,0.029833059,0.228256389,0.021743611,0.6949604438508168,89.52644208863644,89.31,0.027098530771601768,0.6278023219973287
